issuer_lei,ultimate_parent_lei,parent_country_iso,relationship_type,source
549300ULCH8IWYBS5X93,549300ULCH8IWYBS5X93,KY,SELF,GLEIF-RR+API
549300ULSPVDFXMNXZ65,549300ULSPVDFXMNXZ65,KY,SELF,GLEIF-RR+API
549300UM6P7HTFMNQY83,549300UM6P7HTFMNQY83,KY,SELF,GLEIF-RR+API
549300UN39CUV8F5DI82,3003000OW2E3NMDVC816,CN,ULTIMATE,GLEIF-RR+API
549300UNRHCV40W3P092,300300E1005131000066,CN,ULTIMATE,GLEIF-RR+API
549300UNU854VTZYQ112,549300UNU854VTZYQ112,KY,SELF,GLEIF-RR+API
549300UOVYVQFYI3G824,549300UOVYVQFYI3G824,KY,SELF,GLEIF-RR+API
549300UP09C89Q3HWD39,549300UP09C89Q3HWD39,KY,SELF,GLEIF-RR+API
549300UP5H2PFBIITY41,549300BKB46CGMNC2L04,US,ULTIMATE,GLEIF-RR+API
549300UPX3H8ENJXHI23,549300UPX3H8ENJXHI23,KY,SELF,GLEIF-RR+API
549300UQUTN69WGJ7J09,549300UQUTN69WGJ7J09,KY,SELF,GLEIF-RR+API
549300URWP4TDNWJXN62,549300URWP4TDNWJXN62,KY,SELF,GLEIF-RR+API
549300URXZ1TS31FK720,549300URXZ1TS31FK720,KY,SELF,GLEIF-RR+API
549300US1UQ7R7WABI28,549300US1UQ7R7WABI28,HK,SELF,GLEIF-RR+API
549300USDGJ8GD3PWY07,549300USDGJ8GD3PWY07,KY,SELF,GLEIF-RR+API
549300USIN4WRU31TE81,549300USIN4WRU31TE81,KY,SELF,GLEIF-RR+API
549300UT33WDDDZEYN84,549300UT33WDDDZEYN84,KY,SELF,GLEIF-RR+API
549300UT754V8VGM9T25,549300UT754V8VGM9T25,KY,SELF,GLEIF-RR+API
549300UTCJV1K4FT3624,549300S8U55CJOSQ0U84,BM,DIRECT,GLEIF-RR+API
549300UTF8S11AHH4P70,549300UTF8S11AHH4P70,KY,SELF,GLEIF-RR+API
549300UTI4Y2IA4RUP16,549300UTI4Y2IA4RUP16,KY,SELF,GLEIF-RR+API
549300UULS5HYFJSEL12,549300UULS5HYFJSEL12,LU,SELF,GLEIF-RR+API
549300UVUFF52P87TF20,549300UVUFF52P87TF20,KY,SELF,GLEIF-RR+API
549300UY2VE3PHVMFV71,549300UY2VE3PHVMFV71,KY,SELF,GLEIF-RR+API
549300UYD6YMBA6XSE43,549300UYD6YMBA6XSE43,KY,SELF,GLEIF-RR+API
549300UYHZCJPN3LMT03,549300UYHZCJPN3LMT03,KY,SELF,GLEIF-RR+API
549300UZ4DECMUVOVS09,549300UZ4DECMUVOVS09,KY,SELF,GLEIF-RR+API
549300V091GOUE8M6G49,549300V091GOUE8M6G49,KY,SELF,GLEIF-RR+API
549300V0VH76768N0J04,549300V0VH76768N0J04,KY,SELF,GLEIF-RR+API
549300V0VTU1EFELEI08,549300V0VTU1EFELEI08,KY,SELF,GLEIF-RR+API
549300V1VT2NXKFG0H98,549300V1VT2NXKFG0H98,KY,SELF,GLEIF-RR+API
549300V317BEVFPNAZ66,549300V317BEVFPNAZ66,KY,SELF,GLEIF-RR+API
549300V3WPNYI44G1B47,549300V3WPNYI44G1B47,KY,SELF,GLEIF-RR+API
549300V406LJMUES1M40,549300V406LJMUES1M40,KY,SELF,GLEIF-RR+API
549300V4ANSPFZJHW311,87DR6WT2MK1KMGUC7161,US,ULTIMATE,GLEIF-RR+API
549300V5ZF7112UGSH89,549300V5ZF7112UGSH89,KY,SELF,GLEIF-RR+API
549300V711IFCX6W8E15,549300V711IFCX6W8E15,KY,SELF,GLEIF-RR+API
549300V7BXPWT6WIPR03,549300V7BXPWT6WIPR03,KY,SELF,GLEIF-RR+API
549300V7DN3VJ8H1GE96,549300V7DN3VJ8H1GE96,KY,SELF,GLEIF-RR+API
549300VBBLOSKH8XQ869,549300VBBLOSKH8XQ869,KY,SELF,GLEIF-RR+API
549300VBDV0NRNPGDG80,549300VBDV0NRNPGDG80,KY,SELF,GLEIF-RR+API
549300VBED2CGY7JQG51,549300VBED2CGY7JQG51,KY,SELF,GLEIF-RR+API
549300VC6J79YJCFU884,549300VC6J79YJCFU884,KY,SELF,GLEIF-RR+API
549300VCB8LYR1RGV869,549300VCB8LYR1RGV869,KY,SELF,GLEIF-RR+API
549300VDFIIXSFET0S73,549300VDFIIXSFET0S73,KY,SELF,GLEIF-RR+API
549300VE3X6Z4J5Q7327,549300VE3X6Z4J5Q7327,KY,SELF,GLEIF-RR+API
549300VE70J453FXBE45,549300VE70J453FXBE45,KY,SELF,GLEIF-RR+API
549300VEBV0EQP2FCP08,549300VEBV0EQP2FCP08,KY,SELF,GLEIF-RR+API
549300VEJMMZCY6OBU06,549300VEJMMZCY6OBU06,LU,SELF,GLEIF-RR+API
549300VFCO6SQG8OL714,549300VFCO6SQG8OL714,KY,SELF,GLEIF-RR+API
549300VFKWV6WXBKA202,549300VFKWV6WXBKA202,KY,SELF,GLEIF-RR+API
549300VHDAICRAGZNJ35,549300VHDAICRAGZNJ35,JE,SELF,GLEIF-RR+API
549300VHQQGE2OA0DQ91,549300VHQQGE2OA0DQ91,KY,SELF,GLEIF-RR+API
549300VI1BOFEK7C6D74,549300VI1BOFEK7C6D74,KY,SELF,GLEIF-RR+API
549300VJPG28RMYCYW83,549300VJPG28RMYCYW83,KY,SELF,GLEIF-RR+API
549300VK5E35PN5ZZX74,549300VK5E35PN5ZZX74,HK,SELF,GLEIF-RR+API
549300VKPCTKDCMB5721,549300VKPCTKDCMB5721,KY,SELF,GLEIF-RR+API
549300VKVJUV5OGV2R51,549300VKVJUV5OGV2R51,US,SELF,GLEIF-RR+API
549300VLRW0CEQ83RF89,549300VLRW0CEQ83RF89,KY,SELF,GLEIF-RR+API
549300VM1W749R7UDT24,549300VM1W749R7UDT24,KY,SELF,GLEIF-RR+API
549300VM351TDYYTXT69,549300VM351TDYYTXT69,KY,SELF,GLEIF-RR+API
549300VMZDDY0435KV08,549300VMZDDY0435KV08,KY,SELF,GLEIF-RR+API
549300VP041FQCCCOP44,549300VP041FQCCCOP44,KY,SELF,GLEIF-RR+API
549300VQ0AVDB6585K37,549300VQ0AVDB6585K37,KY,SELF,GLEIF-RR+API
549300VQTTD2PAP2Y421,549300VQTTD2PAP2Y421,KY,SELF,GLEIF-RR+API
549300VQVBWL9YJZSB29,549300VQVBWL9YJZSB29,KY,SELF,GLEIF-RR+API
549300VR9XUOV1E0U888,549300VR9XUOV1E0U888,KY,SELF,GLEIF-RR+API
549300VS12GP9PYWII36,549300VS12GP9PYWII36,KY,SELF,GLEIF-RR+API
549300VSCB4W9C87OM18,549300VSCB4W9C87OM18,KY,SELF,GLEIF-RR+API
549300VSNJNLNM3KF997,549300VSNJNLNM3KF997,KY,SELF,GLEIF-RR+API
549300VUPA50NXGF6N16,549300VUPA50NXGF6N16,KY,SELF,GLEIF-RR+API
549300VYCI9AZ4NZBX86,549300VYCI9AZ4NZBX86,KY,SELF,GLEIF-RR+API
549300VYJ293N0KO2L78,549300VYJ293N0KO2L78,KY,SELF,GLEIF-RR+API
549300VZ0HS3D307K776,549300VZ0HS3D307K776,KY,SELF,GLEIF-RR+API
549300VZUZHGNMGTOQ78,549300VZUZHGNMGTOQ78,VG,SELF,GLEIF-RR+API
549300VZYYV7KE4XNU69,549300VZYYV7KE4XNU69,KY,SELF,GLEIF-RR+API
549300W2FX6HEXN27U70,549300W2FX6HEXN27U70,KY,SELF,GLEIF-RR+API
549300W3HHHYJSCDBJ77,549300W3HHHYJSCDBJ77,KY,SELF,GLEIF-RR+API
549300W5TZ4WI4ZLP434,549300W5TZ4WI4ZLP434,KY,SELF,GLEIF-RR+API
549300W6O2PHTPCYQ751,549300W6O2PHTPCYQ751,KY,SELF,GLEIF-RR+API
549300W778MFSPI8C872,549300W778MFSPI8C872,KY,SELF,GLEIF-RR+API
549300W90X4BIMRJ8H82,549300W90X4BIMRJ8H82,KY,SELF,GLEIF-RR+API
549300WABWKSHESAMG92,549300WABWKSHESAMG92,KY,SELF,GLEIF-RR+API
549300WBG08FJUD5JQ65,549300WBG08FJUD5JQ65,US,SELF,GLEIF-RR+API
549300WCR5QBFH98VZ75,549300WCR5QBFH98VZ75,US,SELF,GLEIF-RR+API
549300WD241FFLNM0E69,549300WD241FFLNM0E69,KY,SELF,GLEIF-RR+API
549300WDKWTRF2HVF283,549300WDKWTRF2HVF283,KY,SELF,GLEIF-RR+API
549300WFCL37N4TDUR08,549300WFCL37N4TDUR08,KY,SELF,GLEIF-RR+API
549300WFKB1FS6GSS414,549300WFKB1FS6GSS414,VG,SELF,GLEIF-RR+API
549300WG00K34O9YA435,549300WG00K34O9YA435,KY,SELF,GLEIF-RR+API
549300WGKSV867C0JF48,549300WGKSV867C0JF48,KY,SELF,GLEIF-RR+API
549300WH2OE0BGHQQP83,549300WH2OE0BGHQQP83,KY,SELF,GLEIF-RR+API
549300WI0XKEGSMH8O21,549300WI0XKEGSMH8O21,KY,SELF,GLEIF-RR+API
549300WIDF28MGY5Q843,549300WIDF28MGY5Q843,KY,SELF,GLEIF-RR+API
549300WIVX6V4NHW6X79,549300WIVX6V4NHW6X79,KY,SELF,GLEIF-RR+API
549300WKJOWIWEB9HY39,549300WKJOWIWEB9HY39,KY,SELF,GLEIF-RR+API
549300WLF3VYVWNLRP29,549300WLF3VYVWNLRP29,KY,SELF,GLEIF-RR+API
549300WLKCN8MYAKA107,549300WLKCN8MYAKA107,KY,SELF,GLEIF-RR+API
549300WM2017AHZKQ598,549300WM2017AHZKQ598,GG,SELF,GLEIF-RR+API
549300WMOGGIXRH33849,549300WMOGGIXRH33849,US,SELF,GLEIF-RR+API
549300WNVDJ6CR8AY837,549300WNVDJ6CR8AY837,KY,SELF,GLEIF-RR+API
549300WOCHCRLVQ18888,549300WOCHCRLVQ18888,KY,SELF,GLEIF-RR+API
549300WOIFUSNYH0FL22,549300SZJ9VS8SGXAN81,CH,ULTIMATE,GLEIF-RR+API
549300WOQQ4NNX4VIU97,549300WOQQ4NNX4VIU97,KY,SELF,GLEIF-RR+API
549300WPEZ00T1MABE80,549300WPEZ00T1MABE80,KY,SELF,GLEIF-RR+API
549300WQVK43AGRMH093,549300WQVK43AGRMH093,KY,SELF,GLEIF-RR+API
549300WS1N2FZ02EYH25,549300WS1N2FZ02EYH25,KY,SELF,GLEIF-RR+API
549300WSX4P5CXVKVR97,549300WSX4P5CXVKVR97,KY,SELF,GLEIF-RR+API
549300WT1MSO3A7QMW03,549300WT1MSO3A7QMW03,KY,SELF,GLEIF-RR+API
549300WWGCZQY0Q3ET71,549300WWGCZQY0Q3ET71,HK,SELF,GLEIF-RR+API
549300WWVOI00UM3RL12,549300WWVOI00UM3RL12,KY,SELF,GLEIF-RR+API
549300WWWM7IDWOVIL36,549300WWWM7IDWOVIL36,KY,SELF,GLEIF-RR+API
549300WYAEH0STKIKE49,549300WYAEH0STKIKE49,KY,SELF,GLEIF-RR+API
549300WYFMC41MKE6E16,529900ICJ8CK8LFWH863,CN,ULTIMATE,GLEIF-RR+API
549300WYFZM867Q8Q259,549300WYFZM867Q8Q259,KY,SELF,GLEIF-RR+API
549300WZ57IYQNVBCB12,549300WZ57IYQNVBCB12,KY,SELF,GLEIF-RR+API
549300WZ62L3Y22NOZ64,549300WZ62L3Y22NOZ64,US,SELF,GLEIF-RR+API
549300WZ8E2KQS66KT95,549300WZ8E2KQS66KT95,KY,SELF,GLEIF-RR+API
549300X0P2BXCQULUH20,549300X0P2BXCQULUH20,KY,SELF,GLEIF-RR+API
549300X19NY1Q4WRDY28,549300X19NY1Q4WRDY28,KY,SELF,GLEIF-RR+API
549300X1SKS4LNS5LQ62,549300X1SKS4LNS5LQ62,KY,SELF,GLEIF-RR+API
549300X27ROCZUWKEY18,549300X27ROCZUWKEY18,KY,SELF,GLEIF-RR+API
549300X2WQBVC4DIH963,549300X2WQBVC4DIH963,KY,SELF,GLEIF-RR+API
549300X36LAD54U6O618,549300X36LAD54U6O618,KY,SELF,GLEIF-RR+API
549300X38KZ67Q2FQG11,549300X38KZ67Q2FQG11,KY,SELF,GLEIF-RR+API
549300X4VFRMZJ7T1U89,549300X4VFRMZJ7T1U89,KY,SELF,GLEIF-RR+API
549300X7767HIID3YE28,2549008GWMWXTIRL4S48,HK,ULTIMATE,GLEIF-RR+API
549300X84MR2MGY6OR68,549300X84MR2MGY6OR68,KY,SELF,GLEIF-RR+API
549300X85DZ32WYBX519,549300X85DZ32WYBX519,KY,SELF,GLEIF-RR+API
549300X8D4F49UZO0Y39,549300X8D4F49UZO0Y39,KY,SELF,GLEIF-RR+API
549300X8NUHE6TX90H02,549300X8NUHE6TX90H02,BM,SELF,GLEIF-RR+API
549300X92PKHJD8UYG94,549300X92PKHJD8UYG94,KY,SELF,GLEIF-RR+API
549300X9MCOC3M41BS71,549300X9MCOC3M41BS71,KY,SELF,GLEIF-RR+API
549300XBX1AOMDRAHZ12,549300XBX1AOMDRAHZ12,KY,SELF,GLEIF-RR+API
549300XC3G26BPOECZ28,549300XC3G26BPOECZ28,KY,SELF,GLEIF-RR+API
549300XD71H6EU9N2I97,549300XD71H6EU9N2I97,KY,SELF,GLEIF-RR+API
549300XDIK1LOWXHY739,549300XDIK1LOWXHY739,KY,SELF,GLEIF-RR+API
549300XDIYY7XEYHTO45,549300XDIYY7XEYHTO45,KY,SELF,GLEIF-RR+API
549300XDP1VCBZLCP049,549300XDP1VCBZLCP049,KY,SELF,GLEIF-RR+API
549300XFDOUEB0QTZS87,549300XFDOUEB0QTZS87,KY,SELF,GLEIF-RR+API
549300XGCF2ELN28CS63,549300XGCF2ELN28CS63,US,SELF,GLEIF-RR+API
549300XGJ8CFTLD6FC04,549300XGJ8CFTLD6FC04,KY,SELF,GLEIF-RR+API
549300XHXTUZ93V6SK42,549300XHXTUZ93V6SK42,KY,SELF,GLEIF-RR+API
549300XI0H54XLMCG667,549300XI0H54XLMCG667,KY,SELF,GLEIF-RR+API
549300XI7G6FVIEXZ367,549300XI7G6FVIEXZ367,KY,SELF,GLEIF-RR+API
549300XIP4V1NMCICV93,549300XIP4V1NMCICV93,KY,SELF,GLEIF-RR+API
549300XIS9D4AHDX5A35,549300XIS9D4AHDX5A35,KY,SELF,GLEIF-RR+API
549300XIVJCBIGMRUD48,549300XIVJCBIGMRUD48,HK,SELF,GLEIF-RR+API
549300XIVMQXK6KVQH97,549300XIVMQXK6KVQH97,VG,SELF,GLEIF-RR+API
549300XK04MG2KHWVP36,549300XK04MG2KHWVP36,VG,SELF,GLEIF-RR+API
549300XL3Z7E5R21IN62,549300XL3Z7E5R21IN62,KY,SELF,GLEIF-RR+API
549300XLLT7H0EYXK263,549300XLLT7H0EYXK263,KY,SELF,GLEIF-RR+API
549300XMM86G232BM362,549300XMM86G232BM362,KY,SELF,GLEIF-RR+API
549300XQII222AK58E79,549300XQII222AK58E79,KY,SELF,GLEIF-RR+API
549300XRS6MFERKEPO61,549300XRS6MFERKEPO61,KY,SELF,GLEIF-RR+API
549300XS2BVK8BZTXN05,549300XS2BVK8BZTXN05,KY,SELF,GLEIF-RR+API
549300XSCUX0ONI5KZ96,549300XSCUX0ONI5KZ96,KY,SELF,GLEIF-RR+API
549300XSCWZTP19VRZ67,549300XSCWZTP19VRZ67,KY,SELF,GLEIF-RR+API
549300XSFFA9X5E6Q356,549300XSFFA9X5E6Q356,KY,SELF,GLEIF-RR+API
549300XTB6S9P2VMDV60,549300XTB6S9P2VMDV60,KY,SELF,GLEIF-RR+API
549300XUB7O56T8A7081,549300XUB7O56T8A7081,KY,SELF,GLEIF-RR+API
549300XUOOO10CM8FY85,549300XUOOO10CM8FY85,KY,SELF,GLEIF-RR+API
549300XV21TPC3ROUZ78,549300XV21TPC3ROUZ78,KY,SELF,GLEIF-RR+API
549300XVEYZNG956Y145,549300XVEYZNG956Y145,KY,SELF,GLEIF-RR+API
549300XXQYQPW7OQNX23,549300XXQYQPW7OQNX23,KY,SELF,GLEIF-RR+API
549300XYKYPK3H877P92,549300XYKYPK3H877P92,KY,SELF,GLEIF-RR+API
549300Y02UWXNTIDKH68,549300Y02UWXNTIDKH68,VG,SELF,GLEIF-RR+API
549300Y1V90IQ456QX97,549300Y1V90IQ456QX97,KY,SELF,GLEIF-RR+API
549300Y1XB6AVMQY8652,549300Y1XB6AVMQY8652,KY,SELF,GLEIF-RR+API
549300Y2YE54ON4DJE28,549300Y2YE54ON4DJE28,KY,SELF,GLEIF-RR+API
549300Y38WO7W7TJ7B80,549300Y38WO7W7TJ7B80,KY,SELF,GLEIF-RR+API
549300Y43K78UTRMTN21,549300Y43K78UTRMTN21,KY,SELF,GLEIF-RR+API
549300Y4D7MPQZMHJR43,549300Y4D7MPQZMHJR43,KY,SELF,GLEIF-RR+API
549300Y4Y4E6N881GI69,549300Y4Y4E6N881GI69,KY,SELF,GLEIF-RR+API
549300Y56VCWZJQV2Z14,549300Y56VCWZJQV2Z14,KY,SELF,GLEIF-RR+API
549300Y5DJU1XVTHQF43,549300Y5DJU1XVTHQF43,KY,SELF,GLEIF-RR+API
549300Y5E22C3P2S6J52,549300Y5E22C3P2S6J52,KY,SELF,GLEIF-RR+API
549300Y5ML31FVN83730,549300Y5ML31FVN83730,KY,SELF,GLEIF-RR+API
549300YB2ARX5DQT4F62,549300YB2ARX5DQT4F62,CN,SELF,GLEIF-RR+API
549300YD05LZSDNMVF16,549300YD05LZSDNMVF16,KY,SELF,GLEIF-RR+API
549300YDORW43JL6G659,549300YDORW43JL6G659,ES,SELF,GLEIF-RR+API
549300YF1MR4GTF18132,549300YF1MR4GTF18132,KY,SELF,GLEIF-RR+API
549300YFKQJL35BDIM44,549300YFKQJL35BDIM44,US,SELF,GLEIF-RR+API
549300YH0VOGWM5JZF65,549300YH0VOGWM5JZF65,KY,SELF,GLEIF-RR+API
549300YIDGL7GPSLZ840,549300YIDGL7GPSLZ840,KY,SELF,GLEIF-RR+API
549300YIKFTAGHX8G333,549300YIKFTAGHX8G333,KY,SELF,GLEIF-RR+API
549300YIRI8PSDM2FV20,549300YIRI8PSDM2FV20,VG,SELF,GLEIF-RR+API
549300YJLHTYDSFV8K03,549300YJLHTYDSFV8K03,KY,SELF,GLEIF-RR+API
549300YK8LHEN74ANR53,549300YK8LHEN74ANR53,KY,SELF,GLEIF-RR+API
549300YMGLID32W48529,549300YMGLID32W48529,KY,SELF,GLEIF-RR+API
549300YNW6BY570L6488,549300YNW6BY570L6488,KY,SELF,GLEIF-RR+API
549300YO1Y0QJ1SXLL93,549300YO1Y0QJ1SXLL93,KY,SELF,GLEIF-RR+API
549300YQTF12CXCN9E54,O06XD7BJ4EPXNABVFN69,US,ULTIMATE,GLEIF-RR+API
549300YS3T1KVQ2SNI84,549300YS3T1KVQ2SNI84,KY,SELF,GLEIF-RR+API
549300YSOKQO5QD6MP25,549300YSOKQO5QD6MP25,KY,SELF,GLEIF-RR+API
549300YUUBR2C1GYW366,549300YUUBR2C1GYW366,KY,SELF,GLEIF-RR+API
549300YV4DIC30VMKL37,549300YV4DIC30VMKL37,KY,SELF,GLEIF-RR+API
549300YVZ0M0XDDYS744,549300YVZ0M0XDDYS744,KY,SELF,GLEIF-RR+API
549300YWBWWXOPOSH694,5299008UYLF3O6V9T464,CN,ULTIMATE,GLEIF-RR+API
549300YWZ8HFDYP0MR16,549300YWZ8HFDYP0MR16,KY,SELF,GLEIF-RR+API
549300YZ1LJ5OFVUJS63,549300YZ1LJ5OFVUJS63,KY,SELF,GLEIF-RR+API
549300YZ3RIOTSOP0V95,549300YZ3RIOTSOP0V95,KY,SELF,GLEIF-RR+API
549300YZO1X7UK2OVY35,549300YZO1X7UK2OVY35,KY,SELF,GLEIF-RR+API
549300Z17PKDH79BWD30,549300Z17PKDH79BWD30,KY,SELF,GLEIF-RR+API
549300Z33CTC4YAKLT16,549300Z33CTC4YAKLT16,KY,SELF,GLEIF-RR+API
549300Z3WHVYABE20I45,549300Z3WHVYABE20I45,KY,SELF,GLEIF-RR+API
549300Z4Q7ROZ0OUJO40,549300Z4Q7ROZ0OUJO40,KY,SELF,GLEIF-RR+API
549300Z5C0ID42MSJA91,549300Z5C0ID42MSJA91,KY,SELF,GLEIF-RR+API
549300Z5U2GIJ32SH058,549300Z5U2GIJ32SH058,KY,SELF,GLEIF-RR+API
549300Z5ZNFT7IECFZ07,549300Z5ZNFT7IECFZ07,KY,SELF,GLEIF-RR+API
549300Z6VW568TT64K70,549300Z6VW568TT64K70,KY,SELF,GLEIF-RR+API
549300Z8IOSIIKWF5763,549300Z8IOSIIKWF5763,VG,SELF,GLEIF-RR+API
549300Z8J2RSBCDEY136,254900QJ68UH8GKNGI69,PH,ULTIMATE,GLEIF-RR+API
549300Z9YLIPI6RZNO23,549300Z9YLIPI6RZNO23,KY,SELF,GLEIF-RR+API
549300ZAIYJSUVDZF802,549300ZAIYJSUVDZF802,KY,SELF,GLEIF-RR+API
549300ZBBW15DAXN4O07,549300ZBBW15DAXN4O07,KY,SELF,GLEIF-RR+API
549300ZCQ7Q4BFIA1797,549300ZCQ7Q4BFIA1797,KY,SELF,GLEIF-RR+API
549300ZCUURSNVTOEU07,549300ZCUURSNVTOEU07,HK,SELF,GLEIF-RR+API
549300ZE234V8AG9E962,549300ZE234V8AG9E962,KY,SELF,GLEIF-RR+API
549300ZESL6JPBECIU07,549300ZESL6JPBECIU07,KY,SELF,GLEIF-RR+API
549300ZF6EZYDGUCIW80,549300ZF6EZYDGUCIW80,KY,SELF,GLEIF-RR+API
549300ZFSAOH7L2HQX67,549300ZFSAOH7L2HQX67,KY,SELF,GLEIF-RR+API
549300ZH5R2TCUAYC824,PUBZ8X9O2VZN0WHEH824,US,ULTIMATE,GLEIF-RR+API
549300ZI2PPUCDLS2Y70,549300ZI2PPUCDLS2Y70,KY,SELF,GLEIF-RR+API
549300ZIBIB6Z9RSNU64,549300ZIBIB6Z9RSNU64,VG,SELF,GLEIF-RR+API
549300ZIMV82UUECOQ45,549300ZIMV82UUECOQ45,VG,SELF,GLEIF-RR+API
549300ZK4C5GBWRE7L09,549300ZK4C5GBWRE7L09,VG,SELF,GLEIF-RR+API
549300ZK5CJ7PM7YBH85,549300ZK5CJ7PM7YBH85,KY,SELF,GLEIF-RR+API
549300ZK67JZJXTH2F28,549300ZK67JZJXTH2F28,KY,SELF,GLEIF-RR+API
549300ZKTUZSV15HAV29,549300ZKTUZSV15HAV29,KY,SELF,GLEIF-RR+API
549300ZMV389HVGL0K94,549300ZMV389HVGL0K94,KY,SELF,GLEIF-RR+API
549300ZND9XLR0EN3R16,549300ZND9XLR0EN3R16,VG,SELF,GLEIF-RR+API
549300ZNOS7Q8W8H3S38,549300ZNOS7Q8W8H3S38,KY,SELF,GLEIF-RR+API
549300ZO9661UN55F475,549300ZO9661UN55F475,KY,SELF,GLEIF-RR+API
549300ZPQFDVEE67IB71,549300ZPQFDVEE67IB71,KY,SELF,GLEIF-RR+API
549300ZQ4ZUYSAAX6P59,549300ZQ4ZUYSAAX6P59,KY,SELF,GLEIF-RR+API
549300ZRISRT38EEYY07,549300ZRISRT38EEYY07,KY,SELF,GLEIF-RR+API
549300ZSEBV3HR826S10,549300ZSEBV3HR826S10,HK,SELF,GLEIF-RR+API
549300ZUHE1G4KLVKW25,549300ZUHE1G4KLVKW25,KY,SELF,GLEIF-RR+API
549300ZUUB37M3VWNC17,549300ZUUB37M3VWNC17,KY,SELF,GLEIF-RR+API
549300ZVVNSDW7WU0O73,549300ZVVNSDW7WU0O73,KY,SELF,GLEIF-RR+API
549300ZW9D4NPX7LOC22,549300ZW9D4NPX7LOC22,KY,SELF,GLEIF-RR+API
549300ZWCZO51QNDPS47,549300ZWCZO51QNDPS47,KY,SELF,GLEIF-RR+API
549300ZWX1MRCB6KO574,549300ZWX1MRCB6KO574,KY,SELF,GLEIF-RR+API
549300ZXX0SJBZWIWI81,549300ZXX0SJBZWIWI81,KY,SELF,GLEIF-RR+API
549300ZYOSZSIH0Y3392,549300ZYOSZSIH0Y3392,KY,SELF,GLEIF-RR+API
549300ZZB4XZS815E007,549300ZZB4XZS815E007,KY,SELF,GLEIF-RR+API
549300ZZJXJNKXU40667,549300ZZJXJNKXU40667,KY,SELF,GLEIF-RR+API
558600TU1PWGNLZ3XM88,558600TU1PWGNLZ3XM88,KY,SELF,GLEIF-RR+API
558600VUMCHBIHACQF76,558600VUMCHBIHACQF76,KY,SELF,GLEIF-RR+API
571474TGEMMWANRLN572,549300ZFEEJ2IP5VME73,US,ULTIMATE,GLEIF-RR+API
6354001JUH8Y4IJVGL43,6354001JUH8Y4IJVGL43,KY,SELF,GLEIF-RR+API
6354001RDKFQVFWCL963,6354001RDKFQVFWCL963,KY,SELF,GLEIF-RR+API
63540028G9FPZW4LFZ33,63540028G9FPZW4LFZ33,KY,SELF,GLEIF-RR+API
6354003JXBM4LA5YCP98,6354003JXBM4LA5YCP98,KY,SELF,GLEIF-RR+API
6354004TAEXDOTEJZN31,6354004TAEXDOTEJZN31,KY,SELF,GLEIF-RR+API
6354005OLPZ8XONXGL10,6354005OLPZ8XONXGL10,KY,SELF,GLEIF-RR+API
6354006LLTU5DRVJLQ86,6354006LLTU5DRVJLQ86,KY,SELF,GLEIF-RR+API
6354006SCMVW8LXU4P40,6354006SCMVW8LXU4P40,IE,SELF,GLEIF-RR+API
6354006XBJTNRUJOLM20,6354006XBJTNRUJOLM20,KY,SELF,GLEIF-RR+API
6354007VXPN9E9WVUW39,6354007VXPN9E9WVUW39,KY,SELF,GLEIF-RR+API
6354009B91BDFKBMT283,6354009B91BDFKBMT283,KY,SELF,GLEIF-RR+API
635400A6LSLGJQHVOZ36,635400A6LSLGJQHVOZ36,KY,SELF,GLEIF-RR+API
635400A7LQADQPBLJB50,635400A7LQADQPBLJB50,KY,SELF,GLEIF-RR+API
635400A7PBKNR7KBOY58,635400A7PBKNR7KBOY58,KY,SELF,GLEIF-RR+API
635400AGFHDDI7RPPD20,635400AGFHDDI7RPPD20,KY,SELF,GLEIF-RR+API
635400AREEXNEGDZE419,635400AREEXNEGDZE419,KY,SELF,GLEIF-RR+API
635400B2JX1NQDWJQK96,635400B2JX1NQDWJQK96,KY,SELF,GLEIF-RR+API
635400BEIJQT4DUYJT73,635400BEIJQT4DUYJT73,KY,SELF,GLEIF-RR+API
635400BJ6LOP8GMN7K23,635400BJ6LOP8GMN7K23,KY,SELF,GLEIF-RR+API
635400BKNXKWEO3G2J74,635400BKNXKWEO3G2J74,KY,SELF,GLEIF-RR+API
635400BTAKRBKGRV3X14,635400BTAKRBKGRV3X14,KY,SELF,GLEIF-RR+API
635400C39IXGGYE6DH05,635400C39IXGGYE6DH05,KY,SELF,GLEIF-RR+API
635400CPI3EOIFF6OC33,6354007TBYENPTTDH123,KY,ULTIMATE,GLEIF-RR+API
635400CQOZFHCREPDQ50,635400CQOZFHCREPDQ50,KY,SELF,GLEIF-RR+API
635400DCHGHQGQD1EB39,635400DCHGHQGQD1EB39,KY,SELF,GLEIF-RR+API
635400EBXLHIKFL2MP73,635400EBXLHIKFL2MP73,KY,SELF,GLEIF-RR+API
635400ECMXLKNQRAYE02,635400ECMXLKNQRAYE02,KY,SELF,GLEIF-RR+API
635400EGZEWLZ9KRXG08,635400EGZEWLZ9KRXG08,KY,SELF,GLEIF-RR+API
635400FAWYMJDAARPF71,635400FAWYMJDAARPF71,VG,SELF,GLEIF-RR+API
635400FGR2AAOFC9FX86,635400FGR2AAOFC9FX86,KY,SELF,GLEIF-RR+API
635400FMICXSM3SI3H65,635400FMICXSM3SI3H65,SA,SELF,GLEIF-RR+API
635400GWSUQH85DLFS40,635400GWSUQH85DLFS40,KY,SELF,GLEIF-RR+API
